,z,t,theta_train
1175,-9.0,2.052,0.2363889911957558
1176,-9.0,2.064,0.233325923689355
1177,-9.0,2.076,0.2391481690012052
1178,-9.0,2.088,0.24313915016533047
1179,-9.0,2.1,0.25670001363307887
1180,-9.0,2.112,0.27245245679986924
1181,-9.0,2.124,0.29648390348244225
1182,-9.0,2.136,0.31167268045744995
1183,-9.0,2.148,0.3235920456034472
1184,-9.0,2.16,0.33391129697499367
1185,-9.0,2.1719999999999997,0.3525578443921649
1186,-9.0,2.184,0.3627024844772775
1187,-9.0,2.1959999999999997,0.3623657291416343
1188,-9.0,2.208,0.37038648514232475
1189,-9.0,2.22,0.37612135542060465
1190,-9.0,2.2319999999999998,0.3709537244248496
1191,-9.0,2.244,0.38444493498736676
1192,-9.0,2.256,0.3918389066788339
1193,-9.0,2.268,0.38074978420139916
1194,-9.0,2.28,0.37893928116861353
1195,-9.0,2.2920000000000003,0.38072346780522787
1196,-9.0,2.3040000000000003,0.38178960062817147
1197,-9.0,2.316,0.3695400838873361
1198,-9.0,2.3280000000000003,0.3745840094470724
1199,-9.0,2.34,0.3620538354963865
1200,-9.0,2.352,0.35907523713785544
1201,-9.0,2.364,0.360516896465493
1202,-9.0,2.376,0.36596249877792003
1203,-9.0,2.388,0.3614377362649836
1204,-9.0,2.4,0.3533530342954632
1205,-9.0,2.412,0.3538597398285042
1206,-9.0,2.424,0.3480817465595005
1207,-9.0,2.436,0.3479991415073847
1208,-9.0,2.448,0.3546996972415777
1209,-9.0,2.46,0.33817171763478565
1210,-9.0,2.472,0.34722439791362864
1211,-9.0,2.484,0.34576034641579206
1212,-9.0,2.496,0.34176855930680766
1213,-9.0,2.508,0.34206300800208633
1214,-9.0,2.52,0.3415554649874584
1215,-9.0,2.532,0.3468243291494798
1216,-9.0,2.544,0.3346478679280454
1217,-9.0,2.556,0.3349565930013558
1218,-9.0,2.568,0.33033415026498864
1219,-9.0,2.58,0.3378311985381045
1220,-9.0,2.592,0.3358779309971987
1221,-9.0,2.6039999999999996,0.325612365252012
1222,-9.0,2.616,0.3314257025999277
1223,-9.0,2.628,0.33365752367515417
1224,-9.0,2.64,0.3279015024189479
1225,-9.0,2.6519999999999997,0.3273180629502077
1226,-9.0,2.6639999999999997,0.31943041294265223
1227,-9.0,2.676,0.31712408368057327
1228,-9.0,2.688,0.3263639014595378
1229,-9.0,2.7,0.3235429867124696
1230,-9.0,2.7119999999999997,0.330588992840772
1231,-9.0,2.7239999999999998,0.32148615535898867
1232,-9.0,2.736,0.3199390514740113
1233,-9.0,2.748,0.3182076509284941
1234,-9.0,2.76,0.31291753159887103
1235,-9.0,2.772,0.3138407507389342
1236,-9.0,2.7840000000000003,0.3132034204089553
1237,-9.0,2.7960000000000003,0.3122063226871629
1238,-9.0,2.8080000000000003,0.31818398480235144
1239,-9.0,2.82,0.32201747201298137
1240,-9.0,2.832,0.31337410525781073
1241,-9.0,2.844,0.3136470541826017
1242,-9.0,2.8560000000000003,0.31061879771378076
1243,-9.0,2.8680000000000003,0.3144948266102868
1244,-9.0,2.88,0.3136784446927745
1245,-9.0,2.892,0.31431854160045336
1246,-9.0,2.904,0.31098603531786423
1247,-9.0,2.9160000000000004,0.3146183852568834
1248,-9.0,2.928,0.3094496987206735
1249,-9.0,2.94,0.30851993425269975
1250,-9.0,2.952,0.3055925977956414
1251,-9.0,2.964,0.31044261023009134
1252,-9.0,2.9760000000000004,0.2973474440824543
1253,-9.0,2.988,0.30198639240587566
1254,-9.0,3.0,0.2952577829433932
1255,-11.0,0.0,0.12396572347501099
1256,-11.0,0.012,0.12534668620658587
1257,-11.0,0.024,0.13235031107616485
1258,-11.0,0.036000000000000004,0.11715759114906593
1259,-11.0,0.048,0.12321578350231539
1260,-11.0,0.06,0.1293175966312936
1261,-11.0,0.07200000000000001,0.11523861229142605
1262,-11.0,0.084,0.12854923186211759
1263,-11.0,0.096,0.12311325793485331
1264,-11.0,0.10800000000000001,0.11968947543095683
1265,-11.0,0.12,0.12293292343137592
1266,-11.0,0.132,0.12368023361559496
1267,-11.0,0.14400000000000002,0.13387808300823884
1268,-11.0,0.156,0.12513049903341025
1269,-11.0,0.168,0.13465437663880606
1270,-11.0,0.18,0.1262591480743154
1271,-11.0,0.192,0.12820252665851406
1272,-11.0,0.204,0.12413343862718353
1273,-11.0,0.21600000000000003,0.1256209735820374
1274,-11.0,0.228,0.1339309696573942
1275,-11.0,0.24,0.12804342355389647
1276,-11.0,0.252,0.13363425695201997
1277,-11.0,0.264,0.20888408020518026
1278,-11.0,0.276,0.24232702601886696
1279,-11.0,0.28800000000000003,0.2626882270305988
1280,-11.0,0.3,0.26398635142848365
1281,-11.0,0.312,0.27632803342875195
1282,-11.0,0.324,0.27987767340526587
1283,-11.0,0.336,0.28335576403376617
1284,-11.0,0.34800000000000003,0.28645934634841536
1285,-11.0,0.36,0.2815640523771913
1286,-11.0,0.37200000000000005,0.2823819434126931
1287,-11.0,0.384,0.28618668639054234
1288,-11.0,0.396,0.28534059080535856
1289,-11.0,0.408,0.27788033989084493
1290,-11.0,0.42,0.2803897045318053
1291,-11.0,0.43200000000000005,0.27888305294714305
1292,-11.0,0.444,0.27887273980685867
1293,-11.0,0.456,0.289277294746424
1294,-11.0,0.46799999999999997,0.2815348389115646
1295,-11.0,0.48,0.275557438990507
1296,-11.0,0.49200000000000005,0.2789391297899883
1297,-11.0,0.504,0.28372013452060735
1298,-11.0,0.516,0.279933373297263
1299,-11.0,0.528,0.2783802050666185
1300,-11.0,0.54,0.27679383715291417
1301,-11.0,0.552,0.2785465739835987
1302,-11.0,0.5640000000000001,0.2729273043975615
1303,-11.0,0.5760000000000001,0.28750953773931753
1304,-11.0,0.588,0.2838388288697529
1305,-11.0,0.6,0.2798625183688744
1306,-11.0,0.612,0.27653665910685155
1307,-11.0,0.624,0.26833682429335803
1308,-11.0,0.636,0.2677008001870657
1309,-11.0,0.648,0.2787855628242403
1310,-11.0,0.66,0.27149831588624684
1311,-11.0,0.672,0.270939004057347
1312,-11.0,0.684,0.2740955185049405
1313,-11.0,0.6960000000000001,0.2749831278650369
1314,-11.0,0.708,0.2810375863847823
1315,-11.0,0.72,0.2694918468451106
1316,-11.0,0.732,0.26404018991322725
1317,-11.0,0.7440000000000001,0.2704469098629907
1318,-11.0,0.7559999999999999,0.27328997520172593
1319,-11.0,0.768,0.2726840751946215
1320,-11.0,0.78,0.26666929520152716
1321,-11.0,0.792,0.2705873410477897
1322,-11.0,0.804,0.2747139491323377
1323,-11.0,0.8160000000000001,0.27091954138326074
1324,-11.0,0.8280000000000001,0.26871372700064633
1325,-11.0,0.84,0.259874733022462
1326,-11.0,0.852,0.270278286618352
1327,-11.0,0.8640000000000001,0.27153600403042455
1328,-11.0,0.8759999999999999,0.2571436839095957
1329,-11.0,0.888,0.25910203030488044
1330,-11.0,0.9,0.25807607214387335
1331,-11.0,0.912,0.2627825063384997
1332,-11.0,0.924,0.2549334925074543
1333,-11.0,0.9359999999999999,0.26913119021262233
1334,-11.0,0.948,0.25944347751457847
1335,-11.0,0.96,0.26424530994622764
1336,-11.0,0.972,0.26118139006396224
1337,-11.0,0.9840000000000001,0.2579097265772519
1338,-11.0,0.996,0.263227978001876
1339,-11.0,1.008,0.255257500389777
1340,-11.0,1.02,0.2552740244095655
1341,-11.0,1.032,0.2610626946866715
1342,-11.0,1.044,0.25075585037167913
1343,-11.0,1.056,0.2737259376078631
1344,-11.0,1.068,0.2587820299229356
1345,-11.0,1.08,0.2545464476526982
1346,-11.0,1.092,0.25619910759049125
1347,-11.0,1.104,0.262892560261694
1348,-11.0,1.1159999999999999,0.254723214609825
1349,-11.0,1.128,0.25400396768671024
1350,-11.0,1.14,0.2611204450945416
1351,-11.0,1.152,0.25052313954687055
1352,-11.0,1.1640000000000001,0.2560664091314336
1353,-11.0,1.176,0.2595000037723142
1354,-11.0,1.188,0.24597579550650944
1355,-11.0,1.2,0.2564394890337756
1356,-11.0,1.212,0.2495628216249159
1357,-11.0,1.224,0.24924423535454782
1358,-11.0,1.236,0.250928696962689
1359,-11.0,1.248,0.2559116183528557
1360,-11.0,1.26,0.2545126386316997
1361,-11.0,1.272,0.26235933769351094
1362,-11.0,1.284,0.2542841138988828
1363,-11.0,1.296,0.25470869241640937
1364,-11.0,1.308,0.24700428935671753
1365,-11.0,1.32,0.24740982444146478
1366,-11.0,1.3319999999999999,0.24931205767252715
1367,-11.0,1.344,0.24635251640228217
1368,-11.0,1.3559999999999999,0.256666153805418
1369,-11.0,1.368,0.2534363667854966
1370,-11.0,1.38,0.25102983222631686
1371,-11.0,1.392,0.2531429945808165
1372,-11.0,1.404,0.24407568876683539
1373,-11.0,1.416,0.253243967778383
1374,-11.0,1.4280000000000002,0.2394674268989237
1375,-11.0,1.44,0.2455612405262
1376,-11.0,1.452,0.2515913212419065
1377,-11.0,1.464,0.250229700031478
1378,-11.0,1.476,0.24313176333568196
1379,-11.0,1.4880000000000002,0.24633486111491285
1380,-11.0,1.5,0.23769859020911616
1381,-11.0,1.5119999999999998,0.23977372982929285
1382,-11.0,1.524,0.2495890286825586
1383,-11.0,1.536,0.2438431860192582
1384,-11.0,1.548,0.2503325465772378
1385,-11.0,1.56,0.24684435111397415
1386,-11.0,1.5719999999999998,0.24812053192075054
1387,-11.0,1.584,0.24125594027654884
1388,-11.0,1.5959999999999999,0.24012618244431003
1389,-11.0,1.608,0.2523114138273546
1390,-11.0,1.62,0.25093664482743583
1391,-11.0,1.632,0.24328599291114067
1392,-11.0,1.644,0.24721420561944885
1393,-11.0,1.656,0.24806425721699352
1394,-11.0,1.6680000000000001,0.2554936170035088
1395,-11.0,1.68,0.23486673249048193
1396,-11.0,1.692,0.24388736718522153
1397,-11.0,1.704,0.24216226875112393
1398,-11.0,1.716,0.24315296615537635
1399,-11.0,1.7280000000000002,0.24468583373580097
1400,-11.0,1.74,0.2454434471601304
1401,-11.0,1.7519999999999998,0.25174448833885954
1402,-11.0,1.764,0.24944626148511914
1403,-11.0,1.776,0.24169733388716796
1404,-11.0,1.788,0.24601576366974331
1405,-11.0,1.8,0.23781142704059755
1406,-11.0,1.8119999999999998,0.24407947355878423
1407,-11.0,1.824,0.23975106238397306
1408,-11.0,1.8359999999999999,0.23947525700819366
1409,-11.0,1.848,0.23604500648842036
1410,-11.0,1.86,0.2339866021668135
1411,-11.0,1.8719999999999999,0.24077636574075287
1412,-11.0,1.884,0.23386176713339507
1413,-11.0,1.896,0.2404972385512471
1414,-11.0,1.908,0.2438797581006875
1415,-11.0,1.92,0.24497462909002338
1416,-11.0,1.932,0.23922524999718137
1417,-11.0,1.944,0.24361443351254589
1418,-11.0,1.956,0.23743805290172354
1419,-11.0,1.9680000000000002,0.24097486065029505
1420,-11.0,1.98,0.2379156216576996
1421,-11.0,1.992,0.2353825591617143
1422,-11.0,2.004,0.23936337265579463
1423,-11.0,2.016,0.2426923157574991
1424,-11.0,2.028,0.23339535449974308
1425,-11.0,2.04,0.23943681841783523
1426,-11.0,2.052,0.23467399218734705
1427,-11.0,2.064,0.2332478673113683
1428,-11.0,2.076,0.23742961500945534
1429,-11.0,2.088,0.2346939842811468
1430,-11.0,2.1,0.23516131068692803
1431,-11.0,2.112,0.2444183953735237
1432,-11.0,2.124,0.25011685740150075
1433,-11.0,2.136,0.25999559500254077
1434,-11.0,2.148,0.27243080538912723
1435,-11.0,2.16,0.28933109753602826
1436,-11.0,2.1719999999999997,0.30316266653301593
1437,-11.0,2.184,0.32396677838608356
1438,-11.0,2.1959999999999997,0.33700226949294176
1439,-11.0,2.208,0.344154220043475
1440,-11.0,2.22,0.36453941749507274
1441,-11.0,2.2319999999999998,0.3634899104641845
1442,-11.0,2.244,0.36978074733137484
1443,-11.0,2.256,0.38237472674163425
1444,-11.0,2.268,0.37992930328026586
1445,-11.0,2.28,0.37734992291795894
1446,-11.0,2.2920000000000003,0.37314488020371384
1447,-11.0,2.3040000000000003,0.36419948842681427
1448,-11.0,2.316,0.3709501709054606
1449,-11.0,2.3280000000000003,0.3609373278178704
1450,-11.0,2.34,0.35441514098705307
1451,-11.0,2.352,0.35997309854206844
1452,-11.0,2.364,0.3517055127911579
1453,-11.0,2.376,0.3601798489509249
1454,-11.0,2.388,0.36422804626560235
1455,-11.0,2.4,0.35782663172069573
1456,-11.0,2.412,0.34888581946281344
1457,-11.0,2.424,0.3442506038069166
1458,-11.0,2.436,0.34669851078446173
1459,-11.0,2.448,0.34408766212167724
1460,-11.0,2.46,0.3597200665292267
1461,-11.0,2.472,0.33289174942453414
1462,-11.0,2.484,0.338673637983103
1463,-11.0,2.496,0.35235501354910037
1464,-11.0,2.508,0.33171668687501615
1465,-11.0,2.52,0.33918630167396335
1466,-11.0,2.532,0.3371846755151198
1467,-11.0,2.544,0.34062039197358324
1468,-11.0,2.556,0.33277320836606245
1469,-11.0,2.568,0.33240985670313
1470,-11.0,2.58,0.3361081363102499
1471,-11.0,2.592,0.3298374418642395
1472,-11.0,2.6039999999999996,0.33324629136660544
1473,-11.0,2.616,0.3279074433777846
1474,-11.0,2.628,0.33461546591907404
1475,-11.0,2.64,0.32654227452258383
1476,-11.0,2.6519999999999997,0.32660235285930106
1477,-11.0,2.6639999999999997,0.3305345520499505
1478,-11.0,2.676,0.3221872208785391
1479,-11.0,2.688,0.3248448324560848
1480,-11.0,2.7,0.32449833522914395
1481,-11.0,2.7119999999999997,0.33051194915334997
1482,-11.0,2.7239999999999998,0.3245040423592936
1483,-11.0,2.736,0.3097097461302804
1484,-11.0,2.748,0.31434136643853355
1485,-11.0,2.76,0.3210154353755744
1486,-11.0,2.772,0.3103919046990216
1487,-11.0,2.7840000000000003,0.3189696164422976
1488,-11.0,2.7960000000000003,0.31762138134385964
1489,-11.0,2.8080000000000003,0.32237313014863306
1490,-11.0,2.82,0.3121229533931351
1491,-11.0,2.832,0.3131989417225866
1492,-11.0,2.844,0.31447453407621845
1493,-11.0,2.8560000000000003,0.3170394517464975
1494,-11.0,2.8680000000000003,0.3150859730825435
1495,-11.0,2.88,0.30816133954631963
1496,-11.0,2.892,0.31468873769681854
1497,-11.0,2.904,0.30225179317041845
1498,-11.0,2.9160000000000004,0.30757360275633666
1499,-11.0,2.928,0.31915192284543414
1500,-11.0,2.94,0.3007501825306205
1501,-11.0,2.952,0.3191507693819415
1502,-11.0,2.964,0.3009840159278254
1503,-11.0,2.9760000000000004,0.2992981778362307
1504,-11.0,2.988,0.30274932475074995
1505,-11.0,3.0,0.3068799278447939
1506,-13.0,0.0,0.12713753197007216
1507,-13.0,0.012,0.12945637287638903
1508,-13.0,0.024,0.12339393442769715
1509,-13.0,0.036000000000000004,0.12923739900141726
1510,-13.0,0.048,0.12647187613260769
1511,-13.0,0.06,0.12242593997861803
1512,-13.0,0.07200000000000001,0.12564340682383873
1513,-13.0,0.084,0.13361153543337467
1514,-13.0,0.096,0.12654606810179483
1515,-13.0,0.10800000000000001,0.1292733259999152
1516,-13.0,0.12,0.12740183069545397
1517,-13.0,0.132,0.12656069408067316
1518,-13.0,0.14400000000000002,0.13079797928167708
1519,-13.0,0.156,0.12161094444193371
1520,-13.0,0.168,0.12909811704991236
1521,-13.0,0.18,0.12705870612376868
1522,-13.0,0.192,0.12343043144273198
1523,-13.0,0.204,0.12625523382530868
1524,-13.0,0.21600000000000003,0.1249856268338934
1525,-13.0,0.228,0.12605309047810503
1526,-13.0,0.24,0.12642511149093802
1527,-13.0,0.252,0.12086752182049046
1528,-13.0,0.264,0.12809985955513933
1529,-13.0,0.276,0.12046608899265866
1530,-13.0,0.28800000000000003,0.12389248382753625
1531,-13.0,0.3,0.12774935563589038
1532,-13.0,0.312,0.11996942573568606
1533,-13.0,0.324,0.1466043736081068
1534,-13.0,0.336,0.18493210156994302
1535,-13.0,0.34800000000000003,0.19937540834556086
1536,-13.0,0.36,0.21806682968239363
1537,-13.0,0.37200000000000005,0.23465380302892683
1538,-13.0,0.384,0.22448942428020882
1539,-13.0,0.396,0.2284758813205496
1540,-13.0,0.408,0.24326983312681769
1541,-13.0,0.42,0.24482618468656364
1542,-13.0,0.43200000000000005,0.2438397855922587
1543,-13.0,0.444,0.2523083621945279
1544,-13.0,0.456,0.24635175467715595
1545,-13.0,0.46799999999999997,0.2558830141775415
1546,-13.0,0.48,0.25189873774338917
1547,-13.0,0.49200000000000005,0.2500857193452026
1548,-13.0,0.504,0.247702197931417
1549,-13.0,0.516,0.2554591335285126
1550,-13.0,0.528,0.24738519795746525
1551,-13.0,0.54,0.2589737271476272
1552,-13.0,0.552,0.2538180766525243
1553,-13.0,0.5640000000000001,0.2630846931471409
1554,-13.0,0.5760000000000001,0.267387792485105
1555,-13.0,0.588,0.25455174884432674
1556,-13.0,0.6,0.2509175842060825
1557,-13.0,0.612,0.25254266076773985
1558,-13.0,0.624,0.2516527574979787
1559,-13.0,0.636,0.25619525707945634
1560,-13.0,0.648,0.2570997586985941
1561,-13.0,0.66,0.25460448966920757
1562,-13.0,0.672,0.26281196829675657
1563,-13.0,0.684,0.2551238121751881
1564,-13.0,0.6960000000000001,0.2595755232221318
1565,-13.0,0.708,0.252957338601333
1566,-13.0,0.72,0.25751565731052306
1567,-13.0,0.732,0.25435936781711505
1568,-13.0,0.7440000000000001,0.26207805862795197
1569,-13.0,0.7559999999999999,0.2629609695585403
1570,-13.0,0.768,0.2515462516090183
1571,-13.0,0.78,0.2594697399352363
1572,-13.0,0.792,0.25943816360620364
1573,-13.0,0.804,0.25148699071567626
1574,-13.0,0.8160000000000001,0.2539821073282281
1575,-13.0,0.8280000000000001,0.2579268025645794
1576,-13.0,0.84,0.2453272642220308
1577,-13.0,0.852,0.2582533842194934
1578,-13.0,0.8640000000000001,0.2511263371168268
1579,-13.0,0.8759999999999999,0.25422880903126743
1580,-13.0,0.888,0.25633602498691654
1581,-13.0,0.9,0.2557551429228576
1582,-13.0,0.912,0.2537953654888816
1583,-13.0,0.924,0.24445405953523222
1584,-13.0,0.9359999999999999,0.2517468922805478
1585,-13.0,0.948,0.2503738491307772
1586,-13.0,0.96,0.2559546812182588
1587,-13.0,0.972,0.24572162230549688
1588,-13.0,0.9840000000000001,0.2460981200040345
1589,-13.0,0.996,0.2439624096355772
1590,-13.0,1.008,0.25794830932575696
1591,-13.0,1.02,0.24324431355264495
1592,-13.0,1.032,0.24933591028413477
1593,-13.0,1.044,0.24749033012249652
1594,-13.0,1.056,0.24106442311134135
1595,-13.0,1.068,0.2514679272100274
1596,-13.0,1.08,0.24874185368257123
1597,-13.0,1.092,0.2493849983356077
1598,-13.0,1.104,0.2454104802334904
1599,-13.0,1.1159999999999999,0.24775824590133494
1600,-13.0,1.128,0.2541424347505807
1601,-13.0,1.14,0.24824240479516044
1602,-13.0,1.152,0.23905478344700687
1603,-13.0,1.1640000000000001,0.25089516688021746
1604,-13.0,1.176,0.24396697892545874
1605,-13.0,1.188,0.2420313862384355
1606,-13.0,1.2,0.23550808045698024
1607,-13.0,1.212,0.2514046447578278
1608,-13.0,1.224,0.2440685783977395
1609,-13.0,1.236,0.24739714213454908
1610,-13.0,1.248,0.24584342548552376
1611,-13.0,1.26,0.23585240450297063
1612,-13.0,1.272,0.2462342675828571
1613,-13.0,1.284,0.24262625293577633
1614,-13.0,1.296,0.24342478759001754
1615,-13.0,1.308,0.24665211335935583
1616,-13.0,1.32,0.24069098554646157
1617,-13.0,1.3319999999999999,0.2522783134233834
1618,-13.0,1.344,0.23880102248165536
1619,-13.0,1.3559999999999999,0.24956307638733277
1620,-13.0,1.368,0.24153782535388182
1621,-13.0,1.38,0.2426928516382019
1622,-13.0,1.392,0.24397356699131215
1623,-13.0,1.404,0.25255736949895785
1624,-13.0,1.416,0.24511806799685237
1625,-13.0,1.4280000000000002,0.2449268377750189
1626,-13.0,1.44,0.24157230504481503
1627,-13.0,1.452,0.2377178799619197
1628,-13.0,1.464,0.23884619717709218
1629,-13.0,1.476,0.24088932871680452
1630,-13.0,1.4880000000000002,0.23862418467945026
1631,-13.0,1.5,0.23807607019970672
1632,-13.0,1.5119999999999998,0.2397341597624156
1633,-13.0,1.524,0.24084915641867205
1634,-13.0,1.536,0.23748800782916304
1635,-13.0,1.548,0.23714258247242437
1636,-13.0,1.56,0.24309302148404718
1637,-13.0,1.5719999999999998,0.2406721252874958
1638,-13.0,1.584,0.24941674824170296
1639,-13.0,1.5959999999999999,0.24524719184023683
1640,-13.0,1.608,0.2308319460157734
1641,-13.0,1.62,0.23623595278023607
1642,-13.0,1.632,0.24443289710195654
1643,-13.0,1.644,0.24090168733626255
1644,-13.0,1.656,0.23588543549639146
1645,-13.0,1.6680000000000001,0.23603054797144973
1646,-13.0,1.68,0.24206397778455113
1647,-13.0,1.692,0.2359798312389999
1648,-13.0,1.704,0.23169333942564355
1649,-13.0,1.716,0.23763543506711352
1650,-13.0,1.7280000000000002,0.24159326234434264
1651,-13.0,1.74,0.2438068229339013
1652,-13.0,1.7519999999999998,0.24529053389230307
1653,-13.0,1.764,0.23351901268942768
1654,-13.0,1.776,0.23941538372126803
1655,-13.0,1.788,0.2398216263665855
1656,-13.0,1.8,0.24668994939408148
1657,-13.0,1.8119999999999998,0.2479768541129136
1658,-13.0,1.824,0.2394291649262345
1659,-13.0,1.8359999999999999,0.24590756402925332
1660,-13.0,1.848,0.23159015007772146
1661,-13.0,1.86,0.23834423539584446
1662,-13.0,1.8719999999999999,0.23553012574088467
1663,-13.0,1.884,0.23015741181607582
1664,-13.0,1.896,0.23764631729243094
1665,-13.0,1.908,0.2387862583589162
1666,-13.0,1.92,0.23416207697829602
1667,-13.0,1.932,0.23358546236835787
1668,-13.0,1.944,0.22104947156087879
1669,-13.0,1.956,0.2290108895068983
1670,-13.0,1.9680000000000002,0.23454470566168262
1671,-13.0,1.98,0.23531083368087763
1672,-13.0,1.992,0.23739446536120712
1673,-13.0,2.004,0.23179620213055052
1674,-13.0,2.016,0.23026257936173186
1675,-13.0,2.028,0.2349626950712916
1676,-13.0,2.04,0.22843775064065677
1677,-13.0,2.052,0.2372056047562955
1678,-13.0,2.064,0.2276246120085527
1679,-13.0,2.076,0.237453759285191
1680,-13.0,2.088,0.24086284597235574
1681,-13.0,2.1,0.23260462366405674
1682,-13.0,2.112,0.23254797696913915
1683,-13.0,2.124,0.2307725474769529
1684,-13.0,2.136,0.2389953621105514
1685,-13.0,2.148,0.2367957881613403
1686,-13.0,2.16,0.2548591324808872
1687,-13.0,2.1719999999999997,0.25737419598617334
1688,-13.0,2.184,0.2787840624556523
1689,-13.0,2.1959999999999997,0.2954642121951755
1690,-13.0,2.208,0.32023844490444053
1691,-13.0,2.22,0.32505541645112573
1692,-13.0,2.2319999999999998,0.3275296203052667
1693,-13.0,2.244,0.34543754726127224
1694,-13.0,2.256,0.35871649175531894
1695,-13.0,2.268,0.3570740120138246
1696,-13.0,2.28,0.3654107225949828
1697,-13.0,2.2920000000000003,0.3469052916929471
1698,-13.0,2.3040000000000003,0.35538767514258524
1699,-13.0,2.316,0.353931584677004
1700,-13.0,2.3280000000000003,0.35525326101357435
1701,-13.0,2.34,0.34888875400750013
1702,-13.0,2.352,0.35144229019783363
1703,-13.0,2.364,0.34794954743790346
1704,-13.0,2.376,0.3546061431560192
1705,-13.0,2.388,0.33905235828929836
1706,-13.0,2.4,0.3488109444825399
1707,-13.0,2.412,0.3373706051124368
1708,-13.0,2.424,0.3443905343586744
1709,-13.0,2.436,0.3357766821598564
1710,-13.0,2.448,0.3520495209387965
1711,-13.0,2.46,0.33309035347639804
1712,-13.0,2.472,0.32543695506160775
1713,-13.0,2.484,0.35064811216302555
1714,-13.0,2.496,0.3383689227897977
1715,-13.0,2.508,0.32501586827348516
1716,-13.0,2.52,0.3308746997146398
1717,-13.0,2.532,0.3241311764141799
1718,-13.0,2.544,0.33955644484783243
1719,-13.0,2.556,0.33329995391214984
1720,-13.0,2.568,0.32977186559742366
1721,-13.0,2.58,0.3251423810326339
1722,-13.0,2.592,0.31717959699634635
1723,-13.0,2.6039999999999996,0.3327681512448525
1724,-13.0,2.616,0.33532784611515887
1725,-13.0,2.628,0.3268018051436542
1726,-13.0,2.64,0.3244907930248152
1727,-13.0,2.6519999999999997,0.3314121009237661
1728,-13.0,2.6639999999999997,0.3270518632284109
1729,-13.0,2.676,0.31859749630378054
1730,-13.0,2.688,0.32235645318365536
1731,-13.0,2.7,0.31992959043133085
1732,-13.0,2.7119999999999997,0.32247428786592813
1733,-13.0,2.7239999999999998,0.3197043226025902
1734,-13.0,2.736,0.32454505826660934
1735,-13.0,2.748,0.3213080032902193
1736,-13.0,2.76,0.3200704275695478
1737,-13.0,2.772,0.3154808522636083
1738,-13.0,2.7840000000000003,0.3129156493791776
1739,-13.0,2.7960000000000003,0.31933718969720276
1740,-13.0,2.8080000000000003,0.3135443523953408
1741,-13.0,2.82,0.31514077814568686
1742,-13.0,2.832,0.3193953247537503
1743,-13.0,2.844,0.3108634272491455
1744,-13.0,2.8560000000000003,0.3120217857883989
1745,-13.0,2.8680000000000003,0.31300398219321124
1746,-13.0,2.88,0.3081670838779632
1747,-13.0,2.892,0.306011745239838
1748,-13.0,2.904,0.3095174370177125
1749,-13.0,2.9160000000000004,0.3108618672107062
1750,-13.0,2.928,0.31227028528386436
1751,-13.0,2.94,0.3177117646806041
1752,-13.0,2.952,0.3020704779969599
1753,-13.0,2.964,0.30736297032180765
1754,-13.0,2.9760000000000004,0.302091170199729
1755,-13.0,2.988,0.3105109521937933
1756,-13.0,3.0,0.30199887070630527
1757,-15.0,0.0,0.1259249783099425
1758,-15.0,0.012,0.1307621526086106
1759,-15.0,0.024,0.1164820844661004
1760,-15.0,0.036000000000000004,0.13017077137966504
1761,-15.0,0.048,0.13235098276538698
1762,-15.0,0.06,0.13243203546704033
1763,-15.0,0.07200000000000001,0.12838186583264227
1764,-15.0,0.084,0.12178789957674221
1765,-15.0,0.096,0.12510176672523848
1766,-15.0,0.10800000000000001,0.11691304650058659
1767,-15.0,0.12,0.1284687185601037
1768,-15.0,0.132,0.12588489445076032
1769,-15.0,0.14400000000000002,0.1278541767228657
1770,-15.0,0.156,0.12821787183426722
1771,-15.0,0.168,0.1305421431396604
1772,-15.0,0.18,0.125286950668722
1773,-15.0,0.192,0.13141608087041884
1774,-15.0,0.204,0.13419315790946693
1775,-15.0,0.21600000000000003,0.1270037537133282
1776,-15.0,0.228,0.12893287546564153
1777,-15.0,0.24,0.12500452374946547
1778,-15.0,0.252,0.12175734152817601
1779,-15.0,0.264,0.12387843473258346
1780,-15.0,0.276,0.12520468869159135
1781,-15.0,0.28800000000000003,0.12266489099146044
1782,-15.0,0.3,0.11844292660011269
1783,-15.0,0.312,0.12852980515562504
1784,-15.0,0.324,0.12872343749875062
1785,-15.0,0.336,0.12585839485845815
1786,-15.0,0.34800000000000003,0.12185960793312471
1787,-15.0,0.36,0.12453799155896164
1788,-15.0,0.37200000000000005,0.12266807212553293
1789,-15.0,0.384,0.12412039093447055
1790,-15.0,0.396,0.12130679878708653
1791,-15.0,0.408,0.1230005479947691
1792,-15.0,0.42,0.12665376710486173
1793,-15.0,0.43200000000000005,0.12543964931493598
1794,-15.0,0.444,0.13768071061693224
1795,-15.0,0.456,0.15296624015038787
1796,-15.0,0.46799999999999997,0.1630162989649473
1797,-15.0,0.48,0.17163975637420903
1798,-15.0,0.49200000000000005,0.183933547903867
1799,-15.0,0.504,0.193330360552531
1800,-15.0,0.516,0.19489415851657813
1801,-15.0,0.528,0.20607055901564056
1802,-15.0,0.54,0.19887380606649216
1803,-15.0,0.552,0.21386849693740254
1804,-15.0,0.5640000000000001,0.2144298636979787
1805,-15.0,0.5760000000000001,0.22090176185800284
1806,-15.0,0.588,0.22286662688211714
1807,-15.0,0.6,0.21724467304717296
